"CD_FOR","NM_RAZAO","NM_FANTASIA","TP_FOR","ST_SITUACAO","TP_FORNECIMENTO","NR_CGC_CPF","NM_USUINC","DT_USUINC","NR_INSC_EST","DT_ULT_COMPRA","VL_ULT_COMPRA","VL_ACUM_COMPRA","OB_FOR","NM_USUALT","DT_USUALT","DS_EMAIL_NFE","NR_INSC_MUNICIPAL","CD_TP_ATIVIDADE"
51,IMAK DA AMAZONIA FITAS PARA IMPRESSAO LTDA,IIMAK DA AMAZONIA,J,A,M,84542901000103,IMPORTACAO,2011-09-14 00:00:00,"063000938",2020-03-18 00:00:00,1237.68,2287960.63,,DAVID,2019-02-19 10:04:35,Revendas2@iimak.com.br,,
52,IIMAK DA AMAZONIA FITAS PARA IMPRESSAO L,IIMAK DA AMAZONIA,J,A,M,84542901000286,IMPORTACAO,2011-09-14 00:00:00,,,,,,admin,2020-05-14 18:13:17,elaine@iimak.com.br,,7
53,RESENDE ARMAZENS GERAIS LOGISTICA DA AMAZONIA S/A,RESENDE ARMAZENS,J,A,M,9392347000100,IMPORTACAO,2011-09-14 00:00:00,"78463007",,,,,ALBA,2012-03-02 14:40:40,,,
61,TL INDUSTRIA E COMERCIO DE TUBOS DE PAPE,TUBOLEVE,J,A,M,1052791000166,IMPORTACAO,2011-09-14 00:00:00,"114610800116",2020-03-02 00:00:00,2315.36,194579.87,NOVO TELEFONE: (11) 2020-1150,ALBA,2014-09-26 07:37:10,fernando@tuboleve.com.br,,
71,BRAGA COMERCIO E INDUSTRIA LTDA,BRAGA,J,A,M,45285442000160,IMPORTACAO,2011-09-14 00:00:00,"748012821110",2017-05-17 00:00:00,2397.75,156007.95,,DAVID,2019-02-19 09:25:57,flavia.vendas@braga.com.br,,
81,AUTO ADESIVOS PARANA LTDA,COLACRIL,J,A,M,3514129000106,IMPORTACAO,2011-09-14 00:00:00,"9020155407",2020-02-17 00:00:00,1883.7,565945.47,aline  Tel.: 71 4101-6966 /71 99223-8588,DAVID,2016-07-25 15:01:45,alineescafura.colacril@outlook.com,,
82,AUTO ADESIVOS PARANA,COLACRIL,J,A,M,53844189000165,IMPORTACAO,2011-09-14 00:00:00,"116466097115",,,,,ELTON,2011-10-14 08:53:12,raimundo-muniz@ig.com.br,,
91,PSI TECNOLOGIA,PSI,J,A,M,45795796000154,IMPORTACAO,2011-09-14 00:00:00,"110952041114",2017-07-19 00:00:00,881.57,11732.52,,DAVID,2012-04-24 17:44:49, pompeu@psitecnologia.com.br,,
101,CROWN ROLL LEAF DO BRASIL LTDA,CROWN ROLL,J,A,M,4207230000187,IMPORTACAO,2011-09-14 00:00:00,"336662840110",2013-03-07 00:00:00,951.8,2883.95,,DAVID,2012-02-27 08:22:02,carla@crowndobrasil.com.br,,
111,AGATHA COLLOR TINTAS E VERNIZES LTDA,AGATHA COLLOR,J,A,M,7365542000107,IMPORTACAO,2011-09-14 00:00:00,"407241381118",2017-08-28 00:00:00,169.4,14499.01,vendas1@agathacollor.com.br,DAVID,2016-08-29 12:57:18,vendas2@agathacollor.com.br,,
121,HANDYTECH INFORMATICA E ELETRONICA LTDA,HANDYTECH,J,A,M,904969000510,IMPORTACAO,2011-09-14 00:00:00,"108788495",2016-12-29 00:00:00,352.2,352.2,,DAVID,2014-08-28 09:41:18,ilana.mendes@handy.com.br,,
131,BP INDUSTRIA E C. DE EMBALAGENS LTDA,BAHIA PACK,J,A,M,3718654000143,IMPORTACAO,2011-09-14 00:00:00,"52751613",2012-10-18 00:00:00,941.79,8648.13,,DAVID,2012-03-07 07:26:29,comercial@bahiapack.com,,
141,VCP-JACAREI IND. E COMERCIO DE PAPEL S/A,VOTORANTIM,J,I,M,8854140000139,IMPORTACAO,2011-09-14 00:00:00,"392233019112",,,,,"8854140000139",,,,
151,COMERCIAL DE EQUIP. PROT. IND. E ACESSOR,DISK EPI'S,J,I,M,8715928000164,IMPORTACAO,2011-09-14 00:00:00,"73554893",,,,,"08715928000164",,vera@atalantaepis.com.br,,
161,NORDESTE EPI COMERCIO DE EQUIP INDUST,NORDESTE EPI,J,A,M,2771487000131,IMPORTACAO,2011-09-14 00:00:00,"49577602",2019-12-12 00:00:00,1532,11601.64,,DAVID,2012-05-09 16:37:38,antoniotavaresvendas@nordesteepi.com.br,,
171,FRM INDUSTRIA E COMERCIO LTDA,FRM,J,A,M,637966000134,IMPORTACAO,2011-09-14 00:00:00,"114351024117",,,,,ALBA,2012-03-02 14:05:05,,,
181,MLC INDUSTRIA MECANICA LTDA - FILIAL 1,MLC,J,A,M,74571621000242,IMPORTACAO,2011-09-14 00:00:00,"796767759114",2020-02-18 00:00:00,779.03,21035.34,,DAVID,2019-04-24 09:21:48,jair@mlc.com.br,,
191,MCL COMERCIO E USINAGEM LTDA,MCL,J,A,M,5144731000124,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:05:24,,,
201,METALURGICA LUCCO LTDA,METALURGICA LUCCO,J,A,M,59172791000180,IMPORTACAO,2011-09-14 00:00:00,"108961038117",2013-05-23 00:00:00,483.08,1394.17,,ALBA,2012-03-02 14:05:36,vendas1@lucco.com.br,,
211,U.V. SYSTEM COMERCIAL DE MAT. ELETRICO L,U.V SYSTEM,J,A,M,3523137000119,IMPORTACAO,2011-09-14 00:00:00,"115595619113",2012-12-21 00:00:00,480,840,,ALBA,2012-03-02 14:05:46,uvsystem@uvsystem.com.br,,
221,CENTRAL PAPELARIA LTDA,CENTRAL PAPELARIA,J,A,M,4699639000168,IMPORTACAO,2011-09-14 00:00:00,"56224461",2016-05-05 00:00:00,165.3,408.88,,DAVID,2013-07-10 10:00:37,,,
231,GIMBA SUP. DE ESCRITORIO E INFOR. LTDA,GIMBA,J,I,M,54651716002121,IMPORTACAO,2011-09-14 00:00:00,"58177101",,,,,"54651716002121",,,,
241,TIPOSET SERVICOS GRAFICOS LTDA,GRAFICA TIPOSET,J,A,M,34345504000165,IMPORTACAO,2011-09-14 00:00:00,"27636358",,,,,ALBA,2012-03-21 16:30:57,,,
251,BAHIA FITAS COML. DE FITAS E ADESIVOS LT,BAHIA FITAS,J,I,M,13997143000161,IMPORTACAO,2011-09-14 00:00:00,,,,,,"13997143000161",,bahiafitas@bahiafitas.com.br,,
261,OLIVESA COMERCIO E REPRESENTACOES LTDA,CASA DAS EMBALAGENS,J,A,M,34425819000112,IMPORTACAO,2011-09-14 00:00:00,"30197145",2015-06-18 00:00:00,283.5,1064.6,,ALBA,2012-02-02 15:53:20,olivesa@uol.com.br,,
271,PLATINA IND. E COMERCIO DE ESTOPAS LTDA,ESTOPA PLATINA,J,I,M,6948396000180,IMPORTACAO,2011-09-14 00:00:00,"64470381",,,,,"6948396000180",,,,
281,COMPANHIA DE ELETRIC. DO EST. DA BAHIA,COELBA,J,A,M,15139629000194,IMPORTACAO,2011-09-14 00:00:00,"478696",,,,ECOSYSTEM - CONTRATO Nº: 7037347668.,ALBA,2017-10-26 13:25:03,,,
291,EMPRESA BAIANA DE AGUAS E SANEAMENTO S.A,EMBASA,J,A,M,13504675000110,IMPORTACAO,2011-09-14 00:00:00,"665571",,,,,MARIO,2012-01-20 15:48:53,,,
301,TELEMAR NORTE LESTE S/A,TELEMAR,J,I,M,33000118000179,IMPORTACAO,2011-09-14 00:00:00,"157142",,,,,"33000118000179",,,,
311,GAFOR COM. DE PROD. QUIMICOS E PAPEL LT,GAFOR,J,A,M,5841277000160,IMPORTACAO,2011-09-14 00:00:00,"116783696114",,,,,ALBA,2012-03-02 14:06:00,,,
321,VAPT BLUE TINTAS,VAPT BLUE TINTAS,J,A,M,1050029000221,IMPORTACAO,2011-09-14 00:00:00,"47369290",2019-12-12 00:00:00,194.15,10674.49,,DAVID,2012-03-06 18:39:59,estoquemp@ecosystem-net.com.br,,
331,CIL COMERCIO DE INFORMATICA LTDA,NAGEM,J,A,M,24073694000236,IMPORTACAO,2011-09-14 00:00:00,"37076287",2014-10-01 00:00:00,718.9,718.9,,DAVID,2012-12-26 11:16:11,,,
341,ETIRAMA INDUSTRIA DE MAQUINAS,ETIRAMA,J,A,M,1400742000177,IMPORTACAO,2011-09-14 00:00:00,"669359402111",2019-11-20 00:00:00,15000,30208.8,,ALBA,2012-03-02 13:57:59,,,
351,ESTOK COMERCIO E REPRESENTACOES LTDA,TOK & STOK,J,I,M,49732175003521,IMPORTACAO,2011-09-14 00:00:00,"64338800",,,,,"49732175003521",,,,
361,PETROALCOOL REV COMB.E LUBR. LTDA,PETROALCOOL,J,I,M,13639893000242,IMPORTACAO,2011-09-14 00:00:00,,,,,,"13639893000242",,,,
371,AC COMERCIO E SERV. DE REFRIGERACAO LTDA,SERVICE REFRIGERACAO,J,I,M,872538000196,IMPORTACAO,2011-09-14 00:00:00,"42985156",,,,,"872538000196",,,,
381,TOTVS SA,MICROSIGA,J,A,M,53113791000122,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:06:12,,,
391,CARLOS DE SOUZA BARROS E CIA LTDA,CASA DOS CIRURGIOES,J,I,M,14324859000160,IMPORTACAO,2011-09-14 00:00:00,"755472",,,,,"14324859000160",,,,
401,DISPARKER COM. SERV. PROD.AUTOMACAO LTDA,DISPARKER,J,A,M,1969342000187,IMPORTACAO,2011-09-14 00:00:00,"46680024",2012-07-19 00:00:00,282,282,,DAVID,2012-07-19 13:46:44,,,
411,DECORALLY IND. COM. E SERV.PEDRAS LTDA,DECORALLY,J,A,M,1262270000133,IMPORTACAO,2011-09-14 00:00:00,"54795163",,,,,DAVID,2017-03-08 12:40:14,,,
421,BOMBONIERE ALMEIDA NETO LTDA,SUPERM EMBALAGENS,J,I,M,1443757000112,IMPORTACAO,2011-09-14 00:00:00,,,,,,"1443757000112",,,,
431,SAO JOSE COMERCIAL DE PRODUTOS DIVERSOS,SAO JOSE,J,I,M,731814000104,IMPORTACAO,2011-09-14 00:00:00,"42406356",,,,,"731814000104",,,,
441,CIA BRASILEIRA DE DISTRIBUICAO,EXTRA HIPER,J,A,M,47508411089203,IMPORTACAO,2011-09-14 00:00:00,"042601557",2017-01-09 00:00:00,879,2030,,DAVID,2017-03-08 12:39:30,,,
451,RUBEM ROCHA MENDES - ME,MARES ROLAMENTOS,J,I,M,7702125000102,IMPORTACAO,2011-09-14 00:00:00,,,,,,"7702125000102",,,,
461,POSTO DE COMBUSTIVEIS GASOTO LTDA,POSTO GASOTO,J,I,M,6198737000147,IMPORTACAO,2011-09-14 00:00:00,,,,,,"6198737000147",,,,
471,GR INDUSTRIA DE MOLAS LTDA,GR  MOLAS,J,A,M,74027855000142,IMPORTACAO,2011-09-14 00:00:00,"038664427",2016-03-07 00:00:00,99,345,,DAVID,2013-03-13 08:00:56,,,
481,MASTER DIST. DE PARAFUSOS E FITAS LTDA,MATER DISTRIBUIDORA,J,I,M,3042845000138,IMPORTACAO,2011-09-14 00:00:00,"50539963",,,,,"3042845000138",,,,
491,LOCACAO DE EQUIP. INDUSTRIAIS LTDA,LOK ANDAIMES,J,A,M,1278166000137,IMPORTACAO,2011-09-14 00:00:00,"45401411",2019-08-13 00:00:00,590,590,,DAVID,2019-08-13 10:47:55,lok.lauro1@gmail.com,,
501,STEAK BEEF COM. ALIMENTOS LTDA,ASSADOS & CIA,J,I,M,3117712000183,IMPORTACAO,2011-09-14 00:00:00,,,,,,"3117712000183",,,,
511,ARMAZEM DAS FRUTAS COM. LTDA,ARMAZEM DAS FRUTAS,J,I,M,8573249000106,IMPORTACAO,2011-09-14 00:00:00,,,,,,"8573249000106",,,,
521,TH RESTAURANTE LTDA,TH RESTAURANTE,J,I,M,6293426000167,IMPORTACAO,2011-09-14 00:00:00,"63988280",,,,,"6293426000167",,,,
531,BCM COMERCIAL ELETRICA E INDUSTRIAL LTDA,E.SALVADOR,J,A,M,4649613000105,IMPORTACAO,2011-09-14 00:00:00,"56013104",2013-09-20 00:00:00,158.49,158.49,,DAVID,2013-09-20 08:25:31,,,
541,RPL ROLAMENTOS PAULISTA LTDA,RPL ROLAMENTOS,J,I,M,62969951000988,IMPORTACAO,2011-09-14 00:00:00,,,,,,"62969951000988",,,,
551,RC CAMISETAS E BRINDES LTDA,RC CAMISETAS,J,I,M,3566496000153,IMPORTACAO,2011-09-14 00:00:00,"52483620",,,,,"3566496000153",,,,
561,VEROS PRODUTOS QUIMICOS LTDA,VEROS,J,A,M,43805456000131,IMPORTACAO,2011-09-14 00:00:00,"109045090111",,,,,ALBA,2012-03-02 14:06:31,veros@uol.com.br,,
571,ART PRESS CLICHERIA LTDA,ART PRESS,J,A,M,7524412000170,IMPORTACAO,2011-09-14 00:00:00,"708195410119",,,,,ALBA,2012-03-02 13:55:54,,,
581,CLICHERIA ALPHA VALINHOS LTDA,ALPHA CLICHERIA,J,A,M,3257161000153,IMPORTACAO,2011-09-14 00:00:00,"708052256111",2020-03-12 00:00:00,500,22170.24,,MARIO,2012-02-02 15:52:24,producao@alphaclicheria.com.br,,
582,CLICHERIA ALPHA VALINHOS LTDA,ALPHA CLICHERIA,J,I,M,3257161000153,IMPORTACAO,2011-09-14 00:00:00,"708052256111",,,,,"3257161000153",,,,
591,SYNTPAPER IND. COM. E IMP. PAPEIS LTDA,SYNTPAPER,J,A,M,10204894000195,IMPORTACAO,2011-09-14 00:00:00,"623051878110",2020-03-11 00:00:00,1834.04,49210.98,janaina@syntpaper.com.br,DAVID,2013-02-08 09:30:17,clodoaldo@syntpaper.com.br,,
601,PROMAFLEX INDUSTRIAL LTDA,PROMAFLEX,J,A,M,60219250000220,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 13:57:14,,,
611,DUTRA MAQUINAS COML. E TECNICA LTDA,DUTRA MAQUINAS,J,A,M,50970342000374,IMPORTACAO,2011-09-14 00:00:00,"116368616112",2019-05-06 00:00:00,399,5616.14,,ALBA,2012-03-02 14:06:47,toni@dutramaquinas.com.br,,
621,ARV VINCOS E CORTES GRAFICOS LTDA,ARTE CORT - CPLAN,J,I,M,7978606000145,IMPORTACAO,2011-09-14 00:00:00,"10059890088",,,,,"7978606000145",,,,
622,TRANSPORTADORA PRIMEIRA DO NORDESTE,TPN,J,A,T,15129315000887,IMPORTACAO,2011-09-14 00:00:00,"336244774119",,,,,DAVID,2012-03-06 13:05:20,,,
631,F SANTOS IND COM E SERVIÇOS LTDA,PSI MANGUEIRAS,J,A,M,5486250000288,IMPORTACAO,2011-09-14 00:00:00,"89096576",2012-11-20 00:00:00,223.33,569.32,,DAVID,2012-03-28 17:40:59,,,
641,KM INDUSTRIA E COMERCIO DE PAPEL LTDA,KM ADESIVOS,J,A,M,1608366000291,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:07:02,luisaugusto.jolkesky@uol.com.br,,
651,DEVIDES & VIANA LTDA,PARANA REFRIGERACAO,J,A,M,33935164000160,IMPORTACAO,2011-09-14 00:00:00,"27360859",2013-04-15 00:00:00,183.6,369.6,,DAVID,2013-03-05 14:36:13,,,
661,SERASA S.A,SERASA,J,A,M,62173620000503,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-12 13:08:42,,,
671,TERRA NETWORKS BRASIL S/A,TERRA,J,I,M,91088328000167,IMPORTACAO,2011-09-14 00:00:00,"962540455",,,,,"91088328000167",,,,
681,HELEN DINIZ FACANHA,HELEN,F,I,M,2289203882,IMPORTACAO,2011-09-14 00:00:00,,,,,,"2289203882",,,,
691,TECNO SERVICE SERVICOS METROLOGICOS LTDA,TECNO SERVICE,J,A,M,3693860000146,IMPORTACAO,2011-09-14 00:00:00,ISENTO,,,,,DAVID,2012-07-24 09:29:47,,,
701,PAULO RICARDO BENCKE TRANSPORTES,BPR TRANSPORTES,J,I,T,4929559000151,IMPORTACAO,2011-09-14 00:00:00,"336688014110",,,,,"4929559000151",,,,
711,LORIGRAF DA BAHIA TINTAS ESPECIAIS LTDA,LORIGRAF,J,I,M,41975400000108,IMPORTACAO,2011-09-14 00:00:00,"31532952",,,,,"41975400000108",,,,
721,POLO LOGISTICA  LTDA,POLO LOGISTICA (L.DE FREITAS),J,A,T,5698101000100,IMPORTACAO,2011-09-14 00:00:00,"59989587",,,,,ALBA,2014-05-12 16:57:32,sac@polologistica.com.br,,
722,GLOBAL AIR CARGO LTDA,POLO LOGISTA,J,I,T,945958000155,IMPORTACAO,2011-09-14 00:00:00,"114.505.731.114",,,,,DAVID,2014-04-28 16:48:59,sac@polologistica.com.br,,
731,SOLUCOES COMERCIO DE EMBALAGENS LTDA,DINAMICA SOLUCOES,J,I,M,7697189000162,IMPORTACAO,2011-09-14 00:00:00,,,,,,"7697189000162",,,,
741,TRANSPORTADORA PRIMEIRA DO NORDESTE,TPN,J,I,T,15129315000100,IMPORTACAO,2011-09-14 00:00:00,"336244774119",,,,,DAVID,2012-03-13 13:52:52,,,
751,JRP - ASSESSORIA DE INFORMATICA LTDA,MICROSIGA,J,I,M,763617000169,IMPORTACAO,2011-09-14 00:00:00,,,,,,"763617000169",,,,
761,INDUSTRIA E COM. DE FACAS GRAFICAS LTDA,CPLAN,J,A,M,64406218000123,IMPORTACAO,2011-09-14 00:00:00,"1867045670039",2020-03-13 00:00:00,110,30486.39,,DAVID,2012-04-02 13:12:40,administracao@cplanfacas.com.br,,
771,NETGATE INTERNAC ELETRONICA,NETGATE,J,I,M,1810196000142,IMPORTACAO,2011-09-14 00:00:00,,,,,,"1810196000142",,,,
781,ATALANTA EPIS COM. EQUIP. LTDA,ATALANTA EPIS,J,I,M,8715928000164,IMPORTACAO,2011-09-14 00:00:00,"73554893",,,,,"8715928000164",,paula@diskepis.com.br,,
791,DISMEL COMERCIO E SERVICOS LTDA,DISMEL,J,I,M,15111438000467,IMPORTACAO,2011-09-14 00:00:00,"46609285",,,,,"15111438000467",,,,
801,BARRETO & MASCARENHAS LTDA ME,VIP ENTREGA RAPIDA(FEIRA),J,A,T,4295658000129,IMPORTACAO,2011-09-14 00:00:00,"54799475",,,,,CANTONIO,2018-03-16 11:27:09,,,
811,EUGENIO RODRIGUES CERQUEIRA,NENA BAR,J,A,M,96818018000174,IMPORTACAO,2011-09-14 00:00:00,"37347349",,,,,ALBA,2012-03-12 09:12:40,,,
821,PERDIZ RESTAURANTE E LANCHONETE LTDA,RESTAURANTE PERDIZ,J,I,M,6044912000141,IMPORTACAO,2011-09-14 00:00:00,"62985176",,,,,"6044912000141",,,,
831,OLIVEIRA DUARTE RESTAURANTE E LANCHONETE,BOCA LIVRE,J,I,M,2787512000175,IMPORTACAO,2011-09-14 00:00:00,"49585586",,,,,"2787512000175",,,,
841,MANHATTAN PARTICIPACOES E EMPREENDIMENTO,MANHATTAN,J,I,M,2800525000137,IMPORTACAO,2011-09-14 00:00:00,"50392812",,,,,"2800525000137",,,,
851,SABOR D' ITALIA PIZZARIA LTDA,OSCARITO,J,I,M,34166066000178,IMPORTACAO,2011-09-14 00:00:00,"25247019",,,,,"34166066000178",,,,
861,PIETRA PATRIMONIAL LTDA,PIETRA PATRIMONIAL,J,A,M,5752582000186,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2018-01-04 11:32:08,,,
871,ASSOC. BRAS.DAS IND.DE ETIQ.ADESIVAS,ABIEA,J,A,M,56265598000103,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:07:27,,,
881,SEOP SIST. ELETRÔNICO PROT.PATRIM. LTDA,GERSAT - SEOP,J,A,T,2310532000150,IMPORTACAO,2011-09-14 00:00:00,ISENTO,,,,reajuste contrato 01  jan IGPM-FGV 12 me,MARIO,2014-01-02 14:03:06,,,
891,TANDE MOVEIS IND.E COMERCIO LTDA,TANDE,J,I,M,5631471000111,IMPORTACAO,2011-09-14 00:00:00,"59578574",,,,,"5631471000111",,,,
901,MEGA MARCAS COMERCIAL LTDA,MEGA MARCAS,J,I,M,4112540000118,IMPORTACAO,2011-09-14 00:00:00,"56274745",,,,,"4112540000118",,,,
911,RELEVO FOTOLITO LTDA,RELEVO,J,A,M,38737367000165,IMPORTACAO,2011-09-14 00:00:00,ISENTO,,,,,DAVID,2012-05-24 13:05:31,relevo@veloxmail.com.br,"3838140011",
921,O REI DO CARTUCHO COM. E SERVICOS LTDA,O REI,J,I,M,5330545000180,IMPORTACAO,2011-09-14 00:00:00,"58789229",,,,,"5330545000180",,,,
931,PATRUS TRANSPORTES URGENTES LTDA,PATRUS,J,A,T,17463456001596,IMPORTACAO,2011-09-14 00:00:00,"63235120",,,,,DAVID,2012-03-06 13:05:41,,,
941,"MATOS, VALVERDE, TRINDADE & LEAHY ADVOGA","MATOS, VALVERDE",J,A,M,3363732000134,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-09 13:22:00,,,
951,PRECIUSI COM. MANUT. DE PECAS LTDA,USIMEC,J,A,M,9004496000146,IMPORTACAO,2011-09-14 00:00:00,"074804910",2013-06-03 00:00:00,760,20725,,DAVID,2012-04-10 16:35:13,,,
961,SILVIO DERLAN CARNEIRO DE OLIVEIRA,SS MOTOS,J,A,M,189428000124,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-01 16:09:54,,,
971,KLEBER MACHADO,KLEBER,F,I,M,62335391615,IMPORTACAO,2011-09-14 00:00:00,,,,,,"62335391615",,,,
981,RODOVIARIO RAMOS LTDA,RAMOS,J,A,T,25100223001123,IMPORTACAO,2011-09-14 00:00:00,"27287365",,,,,DAVID,2011-11-21 17:01:50,,,
991,CRISTAIS ARTIGOS ESCOLARES,NOE,J,A,M,6187238000154,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:07:42,,,
1001,LIBERTY SEGUROS,LIBERTY,J,A,M,61550141009129,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:07:57,,,
1011,METLIFE - METROPOLITAN LIFE SEGUROS,METLIFE,J,I,M,2102498001010,IMPORTACAO,2011-09-14 00:00:00,,,,,,"2102498001010",,,,
1021,EBR INDUSTRIA GRAFICA E BENEF. PAPEIS LT,BPR PAPEIS,J,A,M,3359291000105,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:37:05,,,
1031,SOLUCAO TELECOMUNICACOES LTDA,SOLUCAO,J,I,M,2863308000196,IMPORTACAO,2011-09-14 00:00:00,,,,,,"2863308000196",,,,
1041,PUBLICAR DO BRASIL LISTAS TELEFONICAS LT,PUBLICAR,J,I,M,53026472006110,IMPORTACAO,2011-09-14 00:00:00,,,,,,"53026472006110",,,,
1051,WNET WORKING SOL.EM TECNOLOGIA LTDA ME,WNET,J,I,M,5149598000107,IMPORTACAO,2011-09-14 00:00:00,,,,,,"5149598000107",,,,
1061,TAIANA GALRAO PITHON MORAIS,TAIANA,F,A,M,79799949572,IMPORTACAO,2011-09-14 00:00:00,INSC. MUN. 790757,,,,,EMILY,2011-09-19 13:32:28,aracaju@ecosystem-net.com.br,,
1071,SECRETARIA DA RECEITA FEDERAL DO BRASIL,SECRETARIA,J,A,M,40500043000150,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 13:59:24,,,
1081,BRADESCO AUTO / RE SEGUROS,BRADESCO,J,A,M,4648130000196,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:38:44,,,
1091,FIORI VEICULO LTDA,FIORI,J,I,M,35715234000442,IMPORTACAO,2011-09-14 00:00:00,"53323437",,,,,"35715234000442",,,,
1101,DETRAN - DEPART.EST. DE TRANSITO DA BAHI,DETRAN,J,A,M,6726770000100,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-05-17 16:30:34,,,
1111,BOMFIM CARGAS E ENCOMENDAS LTDA,BOMFIM CARGAS,J,A,T,32808669000109,IMPORTACAO,2011-09-14 00:00:00,"270800298",,,,,DAVID,2019-06-19 13:44:24,,,
1121,PREV FOGO COM. E SERV. EXTINTORES LTDA,PREV FOGO,J,I,M,3198828000194,IMPORTACAO,2011-09-14 00:00:00,,,,,,"3198828000194",,,,
1131,FERNANDO FARIAS ROCHA FILHO,FERNANDO,F,I,M,4036743520,IMPORTACAO,2011-09-14 00:00:00,,,,,,"4036743520",,,,
1141,BURI COMERCIO E SERVICOS LTDA,BURI,J,I,M,34178210000196,IMPORTACAO,2011-09-14 00:00:00,,,,,,"34178210000196",,,,
1151,ANDRE CARVALHO & CIA LTDA,ANCAR,J,A,M,33931916000114,IMPORTACAO,2011-09-14 00:00:00,"26782537",2018-04-05 00:00:00,169.32,19867.49,,DAVID,2013-09-27 09:02:45,caixaa1@oficinaancar.com.br,,
1161,IMPERIAL MOTORES LTDA,HONDA,J,I,M,2361720000108,IMPORTACAO,2011-09-14 00:00:00,"49397242",,,,,"2361720000108",,,,
1171,OFICINA CONCORDIA PECAS E REBOQUES LTDA,OFICINA CONCORDIA,J,I,M,33906249000110,IMPORTACAO,2011-09-14 00:00:00,"26755276",,,,,"33906249000110",,,,
1181,STEMAR TELECOMUNICACOES,CLARO,J,A,M,5341951000229,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-07 12:46:19,,,
1191,CELTA COMERCIAL LTDA,CELTA,J,A,M,2496976000122,IMPORTACAO,2011-09-14 00:00:00,"48700687",2013-12-03 00:00:00,477.53,97720.16,,DAVID,2012-03-09 12:56:44,,,
1201,ECOLACRE ETIQUETAS E ROTULOS LTDA,ECOLACRE,J,A,M,4648130000196,IMPORTACAO,2011-09-14 00:00:00,"56.116.984",,,,,ALBA,2020-03-04 08:55:55,,"379336",
1221,ECO SYSTEM ETIQUETAS ADESIVAS LTDA,ECO SYSTEM ETIQUETAS,J,A,T,40500043000150,IMPORTACAO,2011-09-14 00:00:00,"70429910",,,,,ALBA,2020-03-04 08:57:31,,"386766",
1231,SINDICATO DOS TRAB. NAS IND.GRAFICAS NO,SINDGRAFICOS,J,A,M,15246739000155,IMPORTACAO,2011-09-14 00:00:00,"0",,,,BANCO: CEF - AG:0061 C/C:578-6 OP:003,ALBA,2020-02-12 09:39:03,,,
1241,FGS COMERCIO DE SUPRIMENTOS LTDA,FACISLITO,J,A,M,4068303000105,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 14:08:16,,,
1251,COMERCIAL J RIBEIRO LTDA,J. RIBEIRO EXPRESS,J,A,M,40624330000172,IMPORTACAO,2011-09-14 00:00:00,"47154405",,,,,MARIO,2012-03-08 12:50:01,,,
1271,PORTO SEGURO COMPANHIA DE SEGUROS GERAIS,PORTO SEGURO,J,A,M,61198164000160,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-11-21 14:38:00,,,
1281,EDWERTON FARIAS CARVALHO,EDWERTON,F,I,M,27801314620,IMPORTACAO,2011-09-14 00:00:00,,,,,,"27801314620",,,,
1291,ANA CRISTINA LIMA CARVALHO,ANA CRISTINA,J,A,M,660397000148,IMPORTACAO,2011-09-14 00:00:00,"0627238890070",2017-01-06 00:00:00,180,865,cef 2161 op001 cc817-6  cpf 278013146-20,TANIA,2013-09-03 15:04:32,gerenciavendas@ecosystembh.com.br,,
1301,CRISTIANNE DE MELO MAGALHAES ME,ISSO E AQUILO.COM,J,I,M,96752043000100,IMPORTACAO,2011-09-14 00:00:00,,,,,,"96752043000100",,,,
1311,ROBERVAL BISPO DOS SANTOS - EPP,O MUNDO DAS MANGEUIR,J,I,M,1885641000133,IMPORTACAO,2011-09-14 00:00:00,,,,,,"1885641000133",,,,
1321,HP COMERCIO E DERIVADOS DE PETROLEO LTDA,HP COMERCIO,J,A,M,2818012000587,IMPORTACAO,2011-09-14 00:00:00,"0",,,,,ALBA,2012-03-02 13:59:36,,,
